,neg-neg
222,0.08114464450704226
223,0.134161883943662
224,0.14073856
225,0.06908740507042255
226,0.1244122501408451
227,0.14829596845070422
228,0.08639444732394368
229,0.10052853183098594
230,0.12331613746478877
231,0.04629979943661976
232,0.058241658591549325
233,0.07335647549295776
234,0.1666991233802817
235,0.11466261633802821
236,0.04520368676056341
237,0.10710520788732394
238,0.15914171492957746
239,0.1569494895774648
240,0.11247039098591549
241,0.09833630647887323
242,0.11137427830985916
243,0.16133394028169015
244,0.11783557408450705
245,0.20910137690140845
246,0.09943241915492958
247,0.1277005881690141
248,0.15158430647887328
249,0.0896827853521127
250,0.08310610929577465
251,0.0972401938028169
252,0.10491298253521128
253,0.13306577126760566
254,0.08968278535211269
255,0.15804560225352113
256,0.09943241915492958
257,0.12441225014084507
258,0.08541371492957749
259,0.07018351774647888
260,0.12331613746478874
261,0.11685484169014085
262,0.07883703887323947
263,0.07883703887323947
264,0.10052853183098591
265,0.17437191211267605
266,0.12550836281690142
267,0.08760594028169015
268,0.06579906704225355
269,0.09187501070422537
270,0.04837664450704228
271,0.15158430647887328
272,0.1395270670422535
273,0.1027207571830986
274,0.23835027830985928
275,0.1069898276056338
276,0.17108357408450703
277,0.134161883943662
278,0.07006813746478874
279,0.137450221971831
280,0.0939518557746479
281,0.18948672901408453
282,0.0419153487323944
283,0.11466261633802818
284,0.11893168676056338
285,0.11027816563380281
286,0.13087354591549297
287,0.0722603628169014
288,0.12014317971830987
289,0.13416188394366194
290,0.09516334873239439
291,0.17864098253521132
292,0.0679912923943662
293,0.10600909521126761
294,0.15268041915492958
295,0.14281540507042256
296,0.1938711797183099
297,0.06043388394366199
298,0.08091388394366197
299,0.09187501070422534
300,0.19387117971830986
301,0.11137427830985916
302,0.1352579966197183
303,0.16681450366197184
304,0.06360684169014083
305,0.03435794028169018
306,0.07554870084507044
307,0.0679912923943662
308,0.12210464450704228
309,0.07774092619718312
310,0.08749056000000001
311,0.12550836281690142
312,0.1514689261971831
313,0.1091820529577465
314,0.19277506704225353
315,0.16779523605633803
316,0.09089427830985916
317,0.12550836281690142
318,0.18521765859154926
319,0.09724019380281691
320,0.08212537690140845
321,0.15268041915492958
322,0.12989281352112678
323,0.10381686985915493
324,0.08529833464788734
325,0.08212537690140848
326,0.20483230647887327
327,0.11466261633802818
328,0.07883703887323945
329,0.1852176585915493
330,0.18094858816901407
331,0.08212537690140848
332,0.1069898276056338
333,0.15048819380281692
334,0.05166498253521129
335,0.08956740507042255
336,0.10589371492957747
337,0.14171929239436623
338,0.14500763042253523
339,0.11564334873239439
340,0.1395270670422535
341,0.05385720788732397
342,0.07237574309859154
343,0.06152999661971832
344,0.12002779943661974
345,0.10381686985915493
346,0.11893168676056338
347,0.07127963042253523
348,0.11575872901408452
349,0.1504881938028169
350,0.08541371492957744
351,0.14281540507042256
352,0.10052853183098592
353,0.10600909521126763
354,0.11356650366197187
355,0.09187501070422535
356,0.12758520788732394
357,0.22312008112676057
358,0.050684250140845113
359,0.1558533769014085
360,0.13525799661971827
361,0.1547572642253521
362,0.0972401938028169
363,0.1385463346478873
364,0.07993315154929578
365,0.1591417149295775
366,0.06360684169014086
367,0.09724019380281691
368,0.09724019380281688
369,0.1591417149295775
370,0.1461037430985916
371,0.1277005881690141
372,0.07006813746478872
373,0.13952706704225354
374,0.137450221971831
375,0.11027816563380283
376,0.18302543323943668
377,0.09735557408450703
378,0.10600909521126763
379,0.09504796845070425
380,0.14073855999999998
381,0.14183467267605637
382,0.1298928135211268
383,0.12879670084507047
384,0.06689517971830986
385,0.10589371492957748
386,0.13196965859154933
387,0.08102926422535213
388,0.0744525881690141
389,0.13952706704225357
390,0.1482959684507042
391,0.07883703887323944
392,0.09833630647887324
393,0.2003324754929577
394,0.10491298253521128
395,0.13635410929577466
396,0.10052853183098592
397,0.1069898276056338
398,0.12758520788732394
399,0.10820132056338029
400,0.08858667267605634
401,0.10381686985915493
402,0.07981777126760566
403,0.07785630647887326
404,0.10479760225352111
405,0.17656413746478872
406,0.09077889802816903
407,0.09406723605633804
408,0.1754680247887324
409,0.16352616563380282
410,0.06689517971830987
411,0.13635410929577468
412,0.11027816563380283
413,0.049472757183098626
414,0.08200999661971829
415,0.08749056
416,0.11247039098591549
417,0.14927670084507044
418,0.11575872901408449
419,0.13635410929577466
420,0.15158430647887328
421,0.17546802478873236
422,0.07116425014084508
423,0.21446656000000003
424,0.09833630647887324
425,0.17108357408450708
426,0.17754486985915496
427,0.0679912923943662
428,0.08749056000000001
429,0.22542768676056332
430,0.10370148957746479
431,0.10808594028169015
432,0.11137427830985916
433,0.090778898028169
434,0.2644262219718308
435,0.07676019380281691
436,0.14610374309859153
437,0.08102926422535213
438,0.10052853183098592
439,0.30342475718309864
440,0.11027816563380284
441,0.10052853183098592
442,0.13427726422535213
443,0.1091820529577465
444,0.08529833464788734
445,0.1949672923943662
446,0.13964244732394368
447,0.1666991233802817
448,0.05604943323943666
449,0.10272075718309859
450,0.12331613746478874
451,0.0799331515492958
452,0.13416188394366196
453,0.09285574309859154
454,0.12989281352112675
455,0.10808594028169015
456,0.09406723605633804
457,0.06689517971830987
458,0.20581303887323943
459,0.08541371492957744
460,0.08102926422535213
461,0.14719985577464792
462,0.12660447549295772
463,0.045088306478873276
464,0.1027207571830986
465,0.08310610929577468
466,0.1005285318309859
467,0.09724019380281691
468,0.11466261633802818
469,0.11783557408450708
470,0.0984516867605634
471,0.13098892619718314
472,0.08858667267605633
473,0.09187501070422534
474,0.1428154050704225
475,0.0832214895774648
476,0.21117822197183103
477,0.1298928135211268
478,0.09187501070422537
479,0.06799129239436622
480,0.2047169261971831
481,0.1060090952112676
482,0.07981777126760566
483,0.134161883943662
484,0.07335647549295776
485,0.08541371492957746
486,0.0896827853521127
487,0.12112391211267605
488,0.1212392923943662
489,0.12660447549295775
490,0.1547572642253521
491,0.15060357408450706
492,0.14073855999999998
493,0.1297774332394366
494,0.12441225014084505
495,0.16341078535211268
496,0.03862701070422536
497,0.04958813746478877
498,0.12222002478873241
499,0.11893168676056338
500,0.07456796845070424
501,0.0929711233802817
502,0.11356650366197182
503,0.15804560225352116
504,0.05714554591549299
505,0.0896827853521127
506,0.06897202478873242
507,0.1428154050704226
508,0.12550836281690142
509,0.13733484169014085
510,0.07774092619718312
511,0.06031850366197185
512,0.07127963042253523
513,0.21446656000000008
514,0.13427726422535213
515,0.10820132056338029
516,0.14073855999999996
517,0.054953320563380315
518,0.11783557408450705
519,0.08968278535211269
520,0.05714554591549298
521,0.03972312338028172
522,0.16133394028169015
523,0.137450221971831
524,0.10589371492957748
525,0.11466261633802818
526,0.19387117971830986
527,0.06043388394366199
528,0.08420222197183098
529,0.09625946140845071
530,0.19825563042253525
531,0.12879670084507047
532,0.07554870084507043
533,0.1277005881690141
534,0.0701835177464789
535,0.14719985577464792
536,0.056049433239436654
537,0.06262610929577467
538,0.1754680247887324
539,0.14171929239436623
540,0.14183467267605634
541,0.08639444732394368
542,0.07237574309859156
543,0.11575872901408452
544,0.11247039098591548
545,0.18740988394366198
546,0.21885101070422536
547,0.10283613746478874
548,0.17535264450704224
549,0.12002779943661972
550,0.11027816563380283
551,0.07006813746478874
552,0.04301146140845073
553,0.11685484169014085
554,0.13635410929577466
555,0.11137427830985917
556,0.11783557408450705
557,0.09845168676056339
558,0.19814025014084508
559,0.08968278535211266
560,0.09724019380281691
561,0.056049433239436654
562,0.13635410929577466
563,0.12331613746478874
564,0.11893168676056338
565,0.1624300529577465
566,0.07774092619718309
567,0.09614408112676058
568,0.0625107290140845
569,0.10272075718309859
570,0.16133394028169012
571,0.13087354591549297
572,0.11564334873239439
573,0.1602378276056338
574,0.15804560225352116
575,0.1938711797183099
576,0.13427726422535213
577,0.15048819380281694
578,0.1124703909859155
579,0.15475726422535213
580,0.08639444732394368
581,0.12331613746478871
582,0.24273472901408455
583,0.11137427830985915
584,0.09724019380281691
585,0.14500763042253523
586,0.07116425014084508
587,0.09735557408450704
588,0.08310610929577467
589,0.11247039098591552
590,0.07127963042253523
591,0.14062317971830987
592,0.12112391211267605
593,0.0461844191549296
594,0.16012244732394368
595,0.15158430647887325
596,0.11356650366197182
597,0.12112391211267608
598,0.12112391211267605
599,0.09845168676056339
600,0.09833630647887327
601,0.09614408112676057
602,0.12879670084507044
603,0.10797056000000002
604,0.10918205295774647
605,0.09954779943661972
606,0.10272075718309859
607,0.15804560225352113
608,0.10589371492957747
609,0.07554870084507043
610,0.23615805295774642
611,0.1916789543661972
612,0.08968278535211267
613,0.08639444732394368
614,0.17437191211267605
615,0.08541371492957749
616,0.10502836281690142
617,0.06579906704225354
618,0.12222002478873241
619,0.13635410929577466
620,0.08639444732394368
621,0.08322148957746481
622,0.04301146140845074
623,0.16352616563380282
624,0.09077889802816902
625,0.11027816563380284
626,0.10381686985915495
627,0.16243005295774648
628,0.08431760225352114
629,0.13635410929577463
630,0.12550836281690142
631,0.18510227830985915
632,0.11795095436619718
633,0.08639444732394368
634,0.09943241915492959
635,0.12014317971830984
636,0.1634107853521127
637,0.11673946140845072
638,0.0906635177464789
639,0.11673946140845072
640,0.0419153487323944
641,0.12441225014084505
642,0.11137427830985916
643,0.08420222197183101
644,0.12222002478873244
645,0.09516334873239436
646,0.10052853183098592
647,0.08968278535211269
648,0.07993315154929578
649,0.11247039098591549
650,0.1646222783098592
651,0.10589371492957746
652,0.11027816563380284
653,0.10381686985915495
654,0.07664481352112677
655,0.05166498253521129
656,0.18302543323943665
657,0.07664481352112677
658,0.14939208112676058
659,0.12002779943661972
660,0.13635410929577463
661,0.0799331515492958
662,0.14391151774647887
663,0.06458757408450705
664,0.09504796845070423
665,0.049472757183098626
666,0.1286813205633803
667,0.16352616563380284
668,0.17327579943661972
669,0.0516649825352113
670,0.061529996619718336
671,0.1406231797183099
672,0.08749056000000004
673,0.10272075718309862
674,0.10272075718309859
675,0.08091388394366197
676,0.17656413746478872
677,0.046184419154929594
678,0.058241658591549325
679,0.14500763042253523
680,0.12660447549295775
681,0.13537337690140847
682,0.10502836281690141
683,0.1417192923943662
684,0.12222002478873241
685,0.10491298253521128
686,0.11466261633802818
687,0.05714554591549299
688,0.03753089802816904
689,0.1384309543661972
690,0.0744525881690141
691,0.11027816563380283
692,0.0647029543661972
693,0.1699874614084507
694,0.12233540507042254
695,0.13525799661971832
696,0.07335647549295773
697,0.12331613746478874
698,0.17754486985915494
699,0.07226036281690142
700,0.10260537690140846
701,0.06908740507042255
702,0.18510227830985915
703,0.08102926422535216
704,0.07664481352112677
705,0.09187501070422538
706,0.08639444732394366
707,0.09297112338028168
708,0.11356650366197185
709,0.13635410929577468
710,0.10491298253521125
711,0.12222002478873238
712,0.11783557408450705
713,0.20142858816901402
714,0.084202221971831
715,0.12222002478873241
716,0.08639444732394368
717,0.12441225014084507
718,0.14183467267605634
719,0.14183467267605634
720,0.07554870084507044
721,0.15377653183098594
722,0.16121855999999996
723,0.180833207887324
724,0.15804560225352113
725,0.08968278535211269
726,0.10162464450704224
727,0.23725416563380283
728,0.07127963042253523
729,0.07883703887323945
730,0.09614408112676057
731,0.11575872901408452
732,0.08212537690140846
733,0.14073855999999998
734,0.14195005295774651
735,0.06470295436619719
736,0.17864098253521124
737,0.1624300529577465
738,0.11893168676056338
739,0.11783557408450705
740,0.14939208112676058
741,0.07127963042253524
742,0.1699874614084507
743,0.12660447549295775
744,0.14293078535211265
745,0.10600909521126761
746,0.08968278535211267
747,0.07664481352112676
748,0.07456796845070425
749,0.06251072901408453
750,0.164506898028169
751,0.15048819380281694
752,0.134161883943662
753,0.12879670084507047
754,0.090778898028169
755,0.09187501070422537
756,0.08091388394366199
757,0.1277005881690141
758,0.10272075718309859
759,0.13416188394366196
760,0.09077889802816902
761,0.12112391211267605
762,0.14391151774647892
763,0.08420222197183101
764,0.07116425014084507
765,0.05933777126760564
766,0.10162464450704226
767,0.14293078535211268
768,0.1297774332394366
769,0.11356650366197182
770,0.1614493205633803
771,0.09077889802816902
772,0.11137427830985915
773,0.06908740507042255
774,0.09833630647887323
775,0.16791061633802817
776,0.09516334873239438
777,0.09077889802816903
778,0.08420222197183101
779,0.1277005881690141
780,0.06799129239436623
781,0.08968278535211269
782,0.06787591211267607
783,0.14939208112676058
784,0.1657183909859155
785,0.144026898028169
786,0.07883703887323947
787,0.1309889261971831
788,0.08420222197183101
789,0.09066351774647888
790,0.10820132056338029
791,0.10600909521126761
792,0.1471998557746479
793,0.11795095436619718
794,0.13087354591549294
795,0.11039354591549295
796,0.10162464450704226
797,0.12002779943661974
798,0.11575872901408452
799,0.10710520788732396
800,0.1027207571830986
801,0.08858667267605633
802,0.15487264450704225
803,0.12441225014084507
804,0.05166498253521129
805,0.10260537690140846
806,0.07883703887323944
807,0.05495332056338031
808,0.18960210929577462
809,0.1091820529577465
810,0.10381686985915492
811,0.1894867290140845
812,0.15158430647887322
813,0.134161883943662
814,0.1852176585915493
815,0.18850599661971829
816,0.13854633464788732
817,0.04728053183098594
818,0.11027816563380284
819,0.13525799661971832
820,0.07664481352112677
821,0.20142858816901407
822,0.08968278535211269
823,0.10918205295774648
824,0.09516334873239438
825,0.03106960225352115
826,0.1547572642253521
827,0.10820132056338029
828,0.0777409261971831
829,0.15804560225352116
830,0.1286813205633803
831,0.11454723605633803
832,0.18740988394366198
833,0.06689517971830988
834,0.10600909521126763
835,0.11258577126760567
836,0.0647029543661972
837,0.18729450366197184
838,0.07993315154929578
839,0.15902633464788732
840,0.10808594028169015
841,0.22323546140845069
842,0.16669912338028167
843,0.14500763042253523
844,0.061414616338028166
845,0.08529833464788732
846,0.15048819380281692
847,0.06908740507042255
848,0.0722603628169014
849,0.1916789543661972
850,0.06262610929577467
851,0.033261827605633836
852,0.21227433464788734
853,0.11027816563380284
854,0.15268041915492964
855,0.09845168676056339
856,0.08310610929577465
857,0.14708447549295775
858,0.10162464450704226
859,0.0777409261971831
860,0.17766025014084508
861,0.14281540507042254
862,0.14073855999999998
863,0.15158430647887322
864,0.13964244732394362
865,0.07664481352112677
866,0.13964244732394365
867,0.09833630647887324
868,0.12989281352112675
869,0.08639444732394368
870,0.10820132056338029
871,0.10600909521126763
872,0.09516334873239438
873,0.14610374309859156
874,0.18729450366197187
875,0.1297774332394366
876,0.07554870084507044
877,0.1710835740845071
878,0.08968278535211267
879,0.1277005881690141
880,0.10479760225352114
881,0.07335647549295776
882,0.10370148957746478
883,0.15158430647887325
884,0.11795095436619718
885,0.15366115154929577
886,0.19935174309859158
887,0.12879670084507044
888,0.14171929239436623
889,0.12222002478873244
890,0.0734718557746479
891,0.11795095436619721
892,0.16889134873239434
893,0.19496729239436622
894,0.1514689261971831
895,0.07774092619718312
896,0.12112391211267605
897,0.08529833464788733
898,0.2036208135211268
899,0.1342772642253521
900,0.0929711233802817
901,0.20581303887323946
902,0.10491298253521127
903,0.1060090952112676
904,0.12331613746478874
905,0.15048819380281694
906,0.11893168676056338
907,0.026685151549295783
908,0.12977743323943663
909,0.08200999661971832
910,0.1439115177464789
911,0.137450221971831
912,0.1547572642253521
913,0.12112391211267608
914,0.09066351774647889
915,0.13416188394366196
916,0.04739591211267609
917,0.07554870084507044
918,0.12660447549295778
919,0.09516334873239438
920,0.1666991233802817
921,0.09625946140845071
922,0.19606340507042258
923,0.16231467267605634
924,0.12002779943661972
925,0.09187501070422538
926,0.10710520788732394
927,0.11783557408450705
928,0.10820132056338028
929,0.07883703887323947
930,0.11893168676056338
931,0.13635410929577466
932,0.09077889802816902
933,0.06360684169014086
934,0.10820132056338029
935,0.08322148957746478
936,0.11466261633802818
937,0.15377653183098594
938,0.1091820529577465
939,0.19277506704225358
940,0.09077889802816903
941,0.12331613746478871
942,0.12879670084507042
943,0.1439115177464789
944,0.08639444732394365
945,0.06579906704225352
946,0.08529833464788733
947,0.12233540507042254
948,0.09297112338028171
949,0.11235501070422536
950,0.23079286985915495
951,0.07993315154929578
952,0.08541371492957747
953,0.08212537690140846
954,0.13843095436619718
955,0.12660447549295778
956,0.15377653183098589
957,0.17535264450704222
958,0.07226036281690142
959,0.12660447549295775
960,0.14939208112676056
961,0.11137427830985916
962,0.1699874614084507
963,0.1091820529577465
964,0.13416188394366194
965,0.1114896585915493
966,0.0744525881690141
967,0.07883703887323944
968,0.13854633464788732
969,0.07018351774647891
970,0.13623872901408454
971,0.18412154591549296
972,0.09504796845070419
973,0.08968278535211267
974,0.18400616563380287
975,0.0929711233802817
976,0.16779523605633803
977,0.10162464450704224
978,0.12343151774647887
979,0.12112391211267605
980,0.14281540507042254
981,0.09297112338028168
982,0.09077889802816902
983,0.12331613746478871
984,0.10052853183098594
985,0.08639444732394366
986,0.14073856
987,0.18181394028169012
988,0.15914171492957746
989,0.07774092619718312
990,0.09833630647887324
991,0.090778898028169
992,0.06689517971830988
993,0.1471998557746479
994,0.14073855999999998
995,0.11783557408450702
996,0.04849202478873242
997,0.14610374309859153
998,0.10174002478873241
999,0.16231467267605634
1000,0.053857207887323975
1001,0.09516334873239438
1002,0.06787591211267606
1003,0.16900672901408453
1004,0.12550836281690142
1005,0.10808594028169015
1006,0.10918205295774648
1007,0.08200999661971833
1008,0.04520368676056341
1009,0.1091820529577465
1010,0.10698982760563382
1011,0.07226036281690143
1012,0.04081923605633806
1013,0.13854633464788735
1014,0.11466261633802818
1015,0.08749056000000002
1016,0.10260537690140845
1017,0.22969675718309845
1018,0.11893168676056338
1019,0.1037014895774648
1020,0.1591417149295775
1021,0.037530898028169044
1022,0.11356650366197185
1023,0.12331613746478871
1024,0.08541371492957747
1025,0.1277005881690141
1026,0.11893168676056338
1027,0.06579906704225354
1028,0.1797370952112676
1029,0.04410757408450707
1030,0.1255083628169014
1031,0.1091820529577465
1032,0.06360684169014086
1033,0.1352579966197183
1034,0.16023782760563382
1035,0.16560301070422534
1036,0.11027816563380283
1037,0.07445258816901411
1038,0.21665878535211272
1039,0.11795095436619721
1040,0.10052853183098591
1041,0.07664481352112679
1042,0.17546802478873239
1043,0.12441225014084505
1044,0.13196965859154933
1045,0.11466261633802821
1046,0.11795095436619718
1047,0.0777409261971831
1048,0.17864098253521127
1049,0.15804560225352113
1050,0.10370148957746478
1051,0.1027207571830986
1052,0.10162464450704226
1053,0.06908740507042255
1054,0.20581303887323948
1055,0.04958813746478876
1056,0.0516649825352113
1057,0.13306577126760563
1058,0.13635410929577466
1059,0.10710520788732394
1060,0.06908740507042255
1061,0.12441225014084507
1062,0.09943241915492958
1063,0.0962594614084507
1064,0.059222390985915516
1065,0.09833630647887322
1066,0.07993315154929578
1067,0.07993315154929578
1068,0.1657183909859155
1069,0.11575872901408454
1070,0.08322148957746481
1071,0.07554870084507043
1072,0.1971595177464789
1073,0.07883703887323945
1074,0.12550836281690142
1075,0.09077889802816903
1076,0.15037281352112675
1077,0.06579906704225354
1078,0.05922239098591553
1079,0.2741758557746479
1080,0.1319696585915493
1081,0.12441225014084507
1082,0.08310610929577468
1083,0.11356650366197185
1084,0.11356650366197185
1085,0.16998746140845067
1086,0.06908740507042255
1087,0.1124703909859155
1088,0.13525799661971832
1089,0.09187501070422537
1090,0.12002779943661972
1091,0.11137427830985916
1092,0.11137427830985917
1093,0.10820132056338029
1094,0.11466261633802818
1095,0.03862701070422538
1096,0.08431760225352111
1097,0.05714554591549298
1098,0.1428154050704225
1099,0.07883703887323944
1100,0.024492926197183112
1101,0.1711989543661972
1102,0.08212537690140846
1103,0.10491298253521128
1104,0.10479760225352112
1105,0.18302543323943662
1106,0.07774092619718312
1107,0.13635410929577466
1108,0.10381686985915493
1109,0.11466261633802816
1110,0.11027816563380281
1111,0.15804560225352116
1112,0.08858667267605634
1113,0.0744525881690141
1114,0.07981777126760566
1115,0.13196965859154927
1116,0.0962594614084507
1117,0.15048819380281692
1118,0.24821529239436618
1119,0.1894867290140845
1120,0.13087354591549294
1121,0.06360684169014087
1122,0.1591417149295775
1123,0.12441225014084507
1124,0.23506194028169022
1125,0.10491298253521128
1126,0.05714554591549299
1127,0.10381686985915495
1128,0.08858667267605634
1129,0.12550836281690142
1130,0.10491298253521127
1131,0.15816098253521127
1132,0.09614408112676057
1133,0.11575872901408452
1134,0.1504881938028169
1135,0.059222390985915516
1136,0.08310610929577468
1137,0.08749056000000001
1138,0.15585337690140846
1139,0.12550836281690142
1140,0.10491298253521128
1141,0.13635410929577466
1142,0.1624300529577465
1143,0.09833630647887322
1144,0.09297112338028168
1145,0.1124703909859155
1146,0.12014317971830987
1147,0.0832214895774648
1148,0.15158430647887325
1149,0.13306577126760566
1150,0.09845168676056337
1151,0.08979816563380286
1152,0.12014317971830987
1153,0.12014317971830987
1154,0.06799129239436619
1155,0.12550836281690142
1156,0.07127963042253523
1157,0.03314644732394369
1158,0.14391151774647887
1159,0.11356650366197185
1160,0.07993315154929581
1161,0.09614408112676058
1162,0.0972401938028169
1163,0.10162464450704228
1164,0.2004478557746479
1165,0.07883703887323944
1166,0.10808594028169013
1167,0.10808594028169015
1168,0.1082013205633803
1169,0.2025247008450704
1170,0.19496729239436622
1171,0.08322148957746481
1172,0.13635410929577466
1173,0.1526804191549296
1174,0.09187501070422537
1175,0.11027816563380284
1176,0.14500763042253523
1177,0.134161883943662
1178,0.07883703887323945
1179,0.14829596845070425
1180,0.14829596845070422
1181,0.14073855999999998
1182,0.06799129239436622
1183,0.21458194028169014
1184,0.17327579943661967
1185,0.10162464450704226
1186,0.0647029543661972
1187,0.13745022197183102
1188,0.10381686985915493
1189,0.17108357408450706
1190,0.12441225014084507
1191,0.14610374309859156
1192,0.08749056000000001
1193,0.11685484169014085
1194,0.13854633464788732
1195,0.13964244732394368
1196,0.14500763042253526
1197,0.054953320563380315
1198,0.12002779943661974
1199,0.08322148957746478
1200,0.1069898276056338
1201,0.08541371492957749
1202,0.14183467267605634
1203,0.13635410929577466
1204,0.11575872901408454
1205,0.10272075718309859
1206,0.1060090952112676
1207,0.11685484169014088
1208,0.12112391211267605
1209,0.1493920811267606
1210,0.10710520788732394
1211,0.12222002478873238
1212,0.11564334873239439
1213,0.11258577126760566
1214,0.06579906704225354
1215,0.1591417149295775
1216,0.08858667267605633
1217,0.10808594028169015
1218,0.10162464450704224
1219,0.10162464450704226
1220,0.08749056000000001
1221,0.12660447549295778
1222,0.06043388394366199
1223,0.08420222197183101
1224,0.12977743323943663
1225,0.07018351774647888
1226,0.09724019380281691
1227,0.12002779943661974
1228,0.11673946140845072
1229,0.09187501070422537
1230,0.11685484169014085
1231,0.07554870084507044
1232,0.06908740507042253
1233,0.15048819380281692
1234,0.07006813746478874
1235,0.16023782760563382
1236,0.08212537690140845
1237,0.09943241915492959
1238,0.14500763042253526
1239,0.09833630647887323
1240,0.1060090952112676
1241,0.05714554591549299
1242,0.084202221971831
1243,0.07883703887323944
1244,0.14512301070422537
1245,0.09833630647887324
1246,0.08650982760563382
1247,0.08529833464788732
1248,0.1297774332394366
1249,0.12879670084507044
1250,0.16900672901408456
