PML_RARA	CDD:143548	50.685	73	36	0	423	495	1	73	1.92e-30	108
PML_RARA	CDD:143523	59.740	77	28	2	422	497	1	75	3.30e-30	108
PML_RARA	CDD:143514	56.000	75	33	0	423	497	3	77	8.05e-30	107
PML_RARA	CDD:143537	53.846	78	34	1	422	497	8	85	1.48e-29	106
PML_RARA	CDD:143516	58.333	72	30	0	423	494	1	72	3.40e-29	105
PML_RARA	CDD:143530	57.333	75	32	0	423	497	1	75	7.50e-29	104
PML_RARA	CDD:143538	46.667	75	40	0	423	497	1	75	5.21e-28	102
PML_RARA	CDD:143544	56.000	75	33	0	423	497	7	81	1.91e-27	101
PML_RARA	CDD:143545	56.000	75	33	0	423	497	6	80	2.09e-27	100
PML_RARA	CDD:143529	56.164	73	31	1	423	494	1	73	2.15e-27	100
PML_RARA	CDD:143531	49.296	71	36	0	423	493	1	71	3.01e-27	99.8
PML_RARA	CDD:143515	52.632	76	35	1	423	497	1	76	1.71e-26	97.9
PML_RARA	CDD:143528	50.000	76	37	1	423	497	9	84	1.06e-25	96.2
PML_RARA	CDD:143517	52.113	71	34	0	423	493	2	72	1.29e-25	95.2
PML_RARA	CDD:143535	51.351	74	36	0	423	496	4	77	2.74e-25	94.9
PML_RARA	CDD:143524	52.113	71	34	0	421	491	1	71	6.88e-25	93.7
PML_RARA	CDD:143520	59.420	69	28	0	423	491	4	72	3.40e-24	91.6
PML_RARA	CDD:143534	52.113	71	34	0	423	493	21	91	1.15e-23	90.7
PML_RARA	CDD:143536	48.649	74	38	0	423	496	2	75	2.39e-23	89.2
PML_RARA	CDD:143513	44.737	76	42	0	421	496	7	82	3.36e-22	86.5
PML_RARA	CDD:143532	41.667	72	40	1	421	490	1	72	5.53e-20	79.4
PML_RARA	CDD:143547	44.928	69	38	0	421	489	4	72	2.01e-18	75.0
PML_RARA	CDD:143546	47.059	68	36	0	421	488	3	70	2.09e-18	74.9
PML_RARA	CDD:143521	42.857	70	40	0	423	492	1	70	5.40e-17	70.7
CBFA2T3_GLIS2	CDD:433230	63.636	22	8	0	664	685	5	26	2.63e-07	42.0
CBFA2T3_GLIS2	CDD:433230	57.143	28	10	1	688	715	1	26	3.52e-05	35.8
CBFA2T3_GLIS2	CDD:395048	60.870	23	9	0	674	696	1	23	1.09e-05	37.3
CBFA2T3_GLIS2	CDD:433576	43.478	23	13	0	674	696	2	24	7.75e-05	34.9
PAX5_NOL4L	CDD:238076	81.102	127	24	0	16	142	1	127	5.75e-83	253
PAX5_NOL4L	CDD:366005	89.600	125	13	0	16	140	1	125	4.28e-82	251
PAX5_NOL4L	CDD:238042	25.490	51	37	1	30	79	1	51	2.37e-05	37.7
EBF1_PDGFRB	CDD:212156	91.549	213	17	1	35	247	1	212	9.07e-169	491
EBF1_PDGFRB	CDD:238336	25.253	99	56	5	264	345	3	100	5.91e-06	40.7
TCF3_ZNF384	CDD:395048	47.826	23	12	0	519	541	1	23	3.17e-06	38.8
TCF3_ZNF384	CDD:395048	47.826	23	12	0	547	569	1	23	8.38e-06	37.7
TCF3_ZNF384	CDD:395048	43.478	23	13	0	608	630	1	23	1.03e-05	37.3
TCF3_ZNF384	CDD:395048	52.174	23	11	0	580	602	1	23	1.68e-05	36.5
TCF3_ZNF384	CDD:395048	30.435	23	16	0	696	718	1	23	5.04e-05	35.4
TCF3_ZNF384	CDD:433230	50.000	28	12	1	622	649	1	26	4.07e-06	38.5
TCF3_ZNF384	CDD:433230	50.000	26	13	0	533	558	1	26	4.76e-06	38.1
TCF3_ZNF384	CDD:433230	42.308	26	15	0	505	530	1	26	1.00e-05	37.3
TCF3_ZNF384	CDD:433230	46.154	26	14	0	594	619	1	26	1.47e-05	37.0
TCF3_ZNF384	CDD:433230	38.710	31	14	1	561	591	1	26	4.38e-05	35.4
TCF3_ZNF384	CDD:411020	37.037	54	29	2	643	695	7	56	9.78e-06	39.1
TCF3_ZNF384	CDD:411020	28.814	59	26	4	545	602	1	44	1.43e-05	38.3
TCF3_ZNF384	CDD:435011	26.852	108	56	3	579	685	1	86	1.35e-05	39.3
PAX5_AUTS2	CDD:238076	81.102	127	24	0	16	142	1	127	2.20e-80	253
PAX5_AUTS2	CDD:366005	89.600	125	13	0	16	140	1	125	7.29e-78	246
PAX5_AUTS2	CDD:238042	25.490	51	37	1	30	79	1	51	4.25e-05	37.7
TCF3_HLF	CDD:269843	77.966	59	13	0	484	542	2	60	2.40e-37	126
TCF3_HLF	CDD:269842	52.542	59	20	2	484	538	2	56	6.46e-17	69.3
TCF3_HLF	CDD:269875	47.059	51	27	0	487	537	1	51	5.20e-16	66.6
TCF3_HLF	CDD:269841	30.508	59	41	0	484	542	2	60	2.41e-13	59.1
TCF3_HLF	CDD:269834	33.333	51	34	0	487	537	1	51	7.08e-13	57.6
TCF3_HLF	CDD:269861	36.842	57	36	0	485	541	4	60	8.57e-11	52.1
TCF3_HLF	CDD:269849	42.593	54	31	0	484	537	1	54	1.37e-10	51.3
TCF3_HLF	CDD:269839	35.417	48	31	0	490	537	7	54	2.58e-09	48.0
TCF3_HLF	CDD:269860	30.645	62	43	0	485	546	9	70	5.49e-09	47.4
TCF3_HLF	CDD:269835	36.207	58	34	1	490	544	2	59	1.40e-08	46.0
TCF3_HLF	CDD:269833	36.735	49	24	2	489	537	5	46	2.79e-08	44.9
TCF3_HLF	CDD:269869	33.929	56	37	0	490	545	5	60	3.70e-08	44.7
TCF3_HLF	CDD:269847	34.545	55	36	0	490	544	5	59	1.28e-07	43.0
TCF3_HLF	CDD:269853	25.532	47	35	0	490	536	4	50	8.11e-07	40.6
TCF3_HLF	CDD:269845	27.869	61	35	3	490	548	10	63	8.47e-07	41.2
TCF3_HLF	CDD:269840	29.825	57	40	0	490	546	6	62	9.23e-07	40.6
TCF3_HLF	CDD:269859	32.075	53	36	0	485	537	4	56	1.00e-06	40.8
TCF3_HLF	CDD:269863	37.288	59	33	2	486	542	5	61	1.54e-06	40.1
TCF3_HLF	CDD:269850	37.255	51	28	3	490	537	2	51	3.32e-06	38.7
TCF3_HLF	CDD:269862	26.316	57	42	0	486	542	6	62	4.53e-06	38.8
TCF3_HLF	CDD:269871	26.000	50	33	2	490	537	4	51	8.73e-06	37.6
TCF3_HLF	CDD:269874	37.209	43	27	0	489	531	3	45	1.50e-05	36.8
TCF3_HLF	CDD:269838	42.000	50	24	3	490	537	5	51	2.17e-05	36.5
TCF3_HLF	CDD:269857	27.119	59	32	3	489	543	4	55	3.02e-05	36.2
EP300_ZNF384	CDD:433230	50.000	28	12	1	809	836	1	26	6.38e-07	40.8
EP300_ZNF384	CDD:433230	50.000	26	13	0	781	806	1	26	9.54e-07	40.4
EP300_ZNF384	CDD:433230	42.308	26	15	0	753	778	1	26	2.11e-06	39.6
EP300_ZNF384	CDD:395048	47.826	23	12	0	767	789	1	23	7.37e-07	40.7
EP300_ZNF384	CDD:395048	47.826	23	12	0	795	817	1	23	1.98e-06	39.6
EP300_ZNF384	CDD:395048	30.435	23	16	0	883	905	1	23	1.38e-05	37.3
EP300_ZNF384	CDD:395048	34.783	23	15	0	853	875	1	23	4.11e-05	35.7
EP300_ZNF384	CDD:395048	52.000	25	10	1	823	847	1	23	6.27e-05	35.4
EP300_ZNF384	CDD:435011	27.907	86	55	2	794	872	1	86	6.68e-06	40.0
EP300_ZNF384	CDD:411020	37.037	54	29	2	830	882	7	56	9.70e-06	39.1
ZC3HAV1_ABL2	CDD:436615	77.419	62	14	0	5	66	1	62	3.87e-37	128
SFPQ_TFE3	CDD:381498	93.407	91	6	0	864	954	1	91	2.52e-57	186
SFPQ_TFE3	CDD:381496	83.654	104	17	0	862	965	1	104	3.30e-56	184
SFPQ_TFE3	CDD:381403	86.765	68	9	0	870	937	1	68	1.59e-49	163
SFPQ_TFE3	CDD:381497	74.725	91	23	0	864	954	1	91	1.18e-46	156
SFPQ_TFE3	CDD:381495	82.353	85	15	0	870	954	1	85	1.38e-43	147
SFPQ_TFE3	CDD:381393	50.000	58	27	1	877	932	1	58	3.72e-24	90.8
SFPQ_TFE3	CDD:381404	36.170	94	47	3	870	962	3	84	4.92e-19	77.4
SFPQ_TFE3	CDD:381400	36.905	84	40	2	870	953	2	72	2.36e-15	66.1
SFPQ_TFE3	CDD:381491	35.714	84	41	2	873	956	5	75	1.75e-14	63.8
SFPQ_TFE3	CDD:381402	36.842	57	34	1	878	932	2	58	7.70e-14	61.5
SFPQ_TFE3	CDD:381405	33.962	106	41	3	872	958	1	96	4.13e-13	60.6
SFPQ_TFE3	CDD:381492	34.091	88	45	3	869	956	1	75	1.78e-12	58.4
SFPQ_TFE3	CDD:381401	32.955	88	42	2	872	945	1	85	4.37e-12	57.3
SFPQ_TFE3	CDD:381392	46.809	47	24	1	882	928	1	46	4.01e-11	53.3
SFPQ_TFE3	CDD:381411	29.167	72	50	1	872	942	1	72	1.31e-10	52.7
SFPQ_TFE3	CDD:381406	32.143	84	53	2	874	957	1	80	2.67e-10	52.2
SFPQ_TFE3	CDD:409761	28.378	74	48	3	297	368	1	71	3.62e-10	51.6
SFPQ_TFE3	CDD:381493	35.294	68	42	1	870	935	4	71	1.00e-09	50.5
SFPQ_TFE3	CDD:381494	35.385	65	40	1	870	932	1	65	1.39e-09	49.7
SFPQ_TFE3	CDD:381395	32.727	55	35	1	878	930	1	55	7.19e-09	47.3
SFPQ_TFE3	CDD:381480	33.333	60	38	1	870	929	1	58	7.63e-09	47.7
SFPQ_TFE3	CDD:381517	35.938	64	41	0	870	933	1	64	1.16e-08	47.1
SFPQ_TFE3	CDD:381577	35.714	56	33	1	870	925	3	55	2.53e-08	46.2
SFPQ_TFE3	CDD:381528	34.615	52	32	1	881	930	1	52	3.80e-08	45.1
SFPQ_TFE3	CDD:381457	31.169	77	46	2	877	953	5	74	6.80e-08	45.1
SFPQ_TFE3	CDD:381399	37.255	51	28	2	878	928	1	47	6.85e-08	44.5
SFPQ_TFE3	CDD:381579	33.333	69	42	2	870	938	6	70	6.87e-08	45.1
SFPQ_TFE3	CDD:381443	33.962	53	35	0	874	926	1	53	8.10e-08	44.3
SFPQ_TFE3	CDD:381459	36.066	61	33	3	878	938	7	61	8.91e-08	44.8
SFPQ_TFE3	CDD:381531	32.308	65	43	1	877	941	6	69	1.53e-07	44.2
SFPQ_TFE3	CDD:381410	28.000	75	49	2	873	947	1	70	2.46e-07	43.4
SFPQ_TFE3	CDD:381569	33.333	54	36	0	874	927	1	54	3.15e-07	42.9
SFPQ_TFE3	CDD:381451	38.889	54	29	1	878	931	6	55	3.98e-07	42.7
SFPQ_TFE3	CDD:381414	35.849	53	32	1	877	927	1	53	6.52e-07	41.9
SFPQ_TFE3	CDD:381412	28.378	74	40	3	874	941	1	67	8.79e-07	42.0
SFPQ_TFE3	CDD:240775	34.000	50	27	1	298	341	1	50	1.03e-06	42.0
SFPQ_TFE3	CDD:381444	30.357	56	39	0	872	927	5	60	1.16e-06	41.2
SFPQ_TFE3	CDD:381486	31.481	54	35	1	880	931	6	59	1.38e-06	41.0
SFPQ_TFE3	CDD:381447	33.962	53	31	2	877	929	3	51	1.56e-06	40.8
SFPQ_TFE3	CDD:381394	32.787	61	40	1	874	933	3	63	1.67e-06	41.2
SFPQ_TFE3	CDD:381526	30.357	56	36	2	873	928	1	53	1.97e-06	40.4
SFPQ_TFE3	CDD:381397	24.528	53	40	0	875	927	1	53	2.16e-06	40.3
SFPQ_TFE3	CDD:381456	32.877	73	41	3	879	950	7	72	2.62e-06	40.6
SFPQ_TFE3	CDD:381525	23.077	65	48	1	877	941	3	65	3.34e-06	39.9
SFPQ_TFE3	CDD:381425	35.294	51	31	1	882	932	12	60	4.19e-06	39.6
SFPQ_TFE3	CDD:381449	28.169	71	44	2	882	952	7	70	4.48e-06	40.1
SFPQ_TFE3	CDD:381398	25.974	77	37	1	873	929	1	77	4.50e-06	40.1
SFPQ_TFE3	CDD:381484	28.571	70	46	2	874	943	1	66	5.36e-06	40.0
SFPQ_TFE3	CDD:381463	28.235	85	57	2	874	958	7	87	6.04e-06	40.2
SFPQ_TFE3	CDD:381461	29.167	72	43	2	864	935	1	64	7.58e-06	39.6
SFPQ_TFE3	CDD:381488	27.869	61	37	2	878	938	1	54	8.16e-06	39.2
SFPQ_TFE3	CDD:381413	32.143	56	36	1	874	927	1	56	1.02e-05	38.6
SFPQ_TFE3	CDD:381465	33.871	62	37	1	873	930	2	63	1.32e-05	38.2
SFPQ_TFE3	CDD:381475	30.189	53	37	0	875	927	2	54	1.41e-05	38.1
SFPQ_TFE3	CDD:381532	32.432	74	49	1	870	942	1	74	1.52e-05	38.8
SFPQ_TFE3	CDD:381445	35.849	53	30	2	882	930	6	58	1.85e-05	37.8
SFPQ_TFE3	CDD:381462	30.667	75	47	2	873	943	4	77	2.55e-05	38.3
SFPQ_TFE3	CDD:381578	25.352	71	50	1	870	940	6	73	2.64e-05	38.2
SFPQ_TFE3	CDD:381500	27.711	83	56	2	875	957	2	80	2.90e-05	38.1
SFPQ_TFE3	CDD:381408	25.974	77	52	2	878	954	6	77	4.59e-05	37.3
SFPQ_TFE3	CDD:381483	29.508	61	39	1	874	930	3	63	5.06e-05	36.8
SFPQ_TFE3	CDD:381490	33.929	56	35	1	874	927	10	65	5.07e-05	37.4
SFPQ_TFE3	CDD:381489	33.333	57	35	1	873	929	11	64	5.18e-05	37.4
SFPQ_TFE3	CDD:381467	29.630	54	35	1	880	930	6	59	6.70e-05	36.2
SFPQ_TFE3	CDD:381464	30.682	88	57	2	870	957	1	84	6.88e-05	37.2
SFPQ_TFE3	CDD:381453	32.143	56	36	1	874	927	9	64	7.53e-05	36.6
SFPQ_TFE3	CDD:381533	25.373	67	45	2	878	944	4	65	8.33e-05	36.3
SFPQ_TFE3	CDD:381499	24.138	87	62	2	875	961	3	85	8.93e-05	36.9
PAX7_FOXO1	CDD:238076	78.462	130	25	2	34	163	1	127	8.11e-80	247
PAX7_FOXO1	CDD:366005	77.344	128	26	2	34	161	1	125	3.52e-79	245
PAX7_FOXO1	CDD:425441	61.111	54	21	0	220	273	1	54	1.40e-29	105
PAX7_FOXO1	CDD:238039	56.897	58	25	0	218	275	1	58	2.15e-28	102
PAX7_FOXO1	CDD:410837	89.744	39	4	0	385	423	50	88	6.29e-23	88.2
PAX7_FOXO1	CDD:410834	97.500	40	1	0	385	424	60	99	5.13e-22	86.1
PAX7_FOXO1	CDD:410835	87.879	33	4	0	385	417	51	83	8.41e-19	76.3
PAX7_FOXO1	CDD:410836	87.879	33	4	0	385	417	54	86	1.59e-18	75.5
PAX7_FOXO1	CDD:410806	87.097	31	4	0	385	415	50	80	3.96e-18	73.9
PAX7_FOXO1	CDD:410788	51.613	31	13	1	385	413	45	75	1.44e-11	55.2
PAX7_FOXO1	CDD:425556	51.429	35	15	1	385	417	47	81	6.45e-11	53.6
PAX7_FOXO1	CDD:410809	38.889	54	30	1	379	429	40	93	8.65e-11	53.8
PAX7_FOXO1	CDD:410797	50.000	34	15	1	385	416	46	79	7.61e-09	47.8
PAX7_FOXO1	CDD:410802	55.882	34	13	1	385	416	46	79	8.88e-09	47.8
PAX7_FOXO1	CDD:410800	54.545	33	13	1	385	415	46	78	8.48e-08	44.7
PAX7_FOXO1	CDD:410803	56.250	32	13	1	385	416	47	77	1.94e-07	43.6
PAX7_FOXO1	CDD:410795	52.941	34	14	1	385	416	46	79	2.46e-07	43.3
PAX7_FOXO1	CDD:410820	38.710	62	25	2	385	444	46	96	4.30e-07	43.5
PAX7_FOXO1	CDD:410801	51.429	35	15	1	385	417	48	82	5.81e-07	42.9
PAX7_FOXO1	CDD:410793	40.816	49	24	2	385	428	46	94	1.03e-06	42.1
PAX7_FOXO1	CDD:410822	35.484	62	27	2	385	444	46	96	1.31e-06	41.8
PAX7_FOXO1	CDD:410798	50.000	32	14	1	385	414	46	77	1.35e-06	41.2
PAX7_FOXO1	CDD:410808	41.176	34	17	1	385	415	46	79	2.96e-06	40.5
PAX7_FOXO1	CDD:410821	35.484	62	27	2	385	444	47	97	3.29e-06	40.9
PAX7_FOXO1	CDD:410819	51.429	35	15	1	385	417	48	82	4.53e-06	40.1
PAX7_FOXO1	CDD:428673	38.710	31	19	0	241	271	9	39	5.36e-06	38.3
PAX7_FOXO1	CDD:410811	33.846	65	30	2	385	447	47	100	6.53e-06	40.0
PAX7_FOXO1	CDD:410818	51.429	35	15	1	385	417	51	85	7.09e-06	39.7
PAX7_FOXO1	CDD:410840	45.455	33	15	1	385	417	46	75	9.33e-06	39.2
PAX7_FOXO1	CDD:410833	47.222	36	16	1	385	417	46	81	9.74e-06	39.1
PAX7_FOXO1	CDD:410828	55.882	34	13	1	385	416	48	81	1.22e-05	39.4
PAX7_FOXO1	CDD:410790	47.059	34	16	1	385	416	46	79	1.28e-05	38.6
PAX7_FOXO1	CDD:410829	55.882	34	13	1	385	416	48	81	1.45e-05	39.0
PAX7_FOXO1	CDD:410791	53.125	32	13	1	385	414	46	77	1.49e-05	38.4
PAX7_FOXO1	CDD:410815	45.946	37	18	1	385	419	46	82	2.45e-05	38.4
PAX7_FOXO1	CDD:410799	48.485	33	15	1	385	415	45	77	2.68e-05	37.5
PAX7_FOXO1	CDD:410804	38.889	36	18	1	385	416	46	81	3.87e-05	37.4
PAX7_FOXO1	CDD:410789	45.946	37	18	1	385	419	46	82	4.00e-05	37.6
PAX7_FOXO1	CDD:410807	45.161	31	14	1	385	415	46	73	6.29e-05	36.3
PAX7_FOXO1	CDD:410827	37.097	62	26	2	385	444	49	99	8.92e-05	36.6
PAX7_FOXO1	CDD:410812	45.946	37	18	1	385	419	59	95	9.96e-05	37.0
MEF2D_HNRNPUL1	CDD:238165	51.948	77	37	0	2	78	1	77	1.64e-40	136
MEF2D_HNRNPUL1	CDD:238067	57.627	59	25	0	2	60	1	59	9.32e-31	108
MEF2D_HNRNPUL1	CDD:238166	38.554	83	50	1	2	83	1	83	3.12e-27	99.6
UBTF_MAML3	CDD:434287	100.000	84	0	0	479	562	1	84	1.27e-50	167
UBTF_MAML3	CDD:434287	30.769	65	44	1	193	257	1	64	4.78e-06	40.9
UBTF_MAML3	CDD:438816	84.337	83	13	0	297	379	1	83	1.57e-47	158
UBTF_MAML3	CDD:438816	43.750	64	34	1	567	630	1	62	7.52e-15	65.6
UBTF_MAML3	CDD:438814	84.416	77	12	0	109	185	1	77	3.21e-46	154
UBTF_MAML3	CDD:438814	38.356	73	45	0	405	477	2	74	1.28e-11	56.2
UBTF_MAML3	CDD:438818	90.278	72	7	0	480	551	1	72	1.20e-39	135
UBTF_MAML3	CDD:438818	29.412	68	47	1	196	263	3	69	4.41e-08	46.0
UBTF_MAML3	CDD:438819	70.423	71	21	0	565	635	1	71	1.23e-36	127
UBTF_MAML3	CDD:438819	39.506	81	47	1	295	373	1	81	9.09e-18	74.3
UBTF_MAML3	CDD:438815	50.667	75	35	1	196	270	1	73	2.99e-30	109
UBTF_MAML3	CDD:438815	30.667	75	50	1	112	186	1	73	6.51e-12	56.9
UBTF_MAML3	CDD:438815	31.884	69	46	1	482	550	1	68	3.98e-09	49.2
UBTF_MAML3	CDD:438817	65.152	66	23	0	405	470	1	66	2.39e-28	103
UBTF_MAML3	CDD:438817	46.154	65	35	0	110	174	1	65	3.38e-19	77.3
UBTF_MAML3	CDD:438817	33.846	65	40	2	197	258	1	65	2.35e-08	46.5
UBTF_MAML3	CDD:438817	26.230	61	41	1	299	355	4	64	1.04e-05	39.2
UBTF_MAML3	CDD:395407	33.824	68	45	0	112	179	1	68	1.76e-21	83.8
UBTF_MAML3	CDD:395407	41.270	63	37	0	407	469	1	63	1.54e-15	67.3
UBTF_MAML3	CDD:395407	22.059	68	53	0	196	263	1	68	3.25e-08	46.5
UBTF_MAML3	CDD:395407	29.032	62	40	1	298	355	1	62	2.58e-06	41.1
UBTF_MAML3	CDD:438826	39.706	68	41	0	112	179	1	68	4.96e-17	71.4
UBTF_MAML3	CDD:438826	28.571	63	45	0	407	469	1	63	7.20e-10	51.0
UBTF_MAML3	CDD:438789	33.898	59	39	0	114	172	1	59	7.01e-17	70.6
UBTF_MAML3	CDD:438789	41.379	58	34	0	409	466	1	58	8.36e-16	67.5
UBTF_MAML3	CDD:438789	32.203	59	36	1	300	354	1	59	1.39e-11	55.6
UBTF_MAML3	CDD:438789	28.814	59	40	1	570	626	1	59	1.96e-10	52.1
UBTF_MAML3	CDD:438789	25.424	59	44	0	198	256	1	59	1.73e-08	46.7
UBTF_MAML3	CDD:438799	28.169	71	51	0	109	179	2	72	3.43e-16	69.2
UBTF_MAML3	CDD:438799	24.615	65	49	0	406	470	4	68	2.49e-07	43.8
UBTF_MAML3	CDD:438799	32.394	71	42	2	196	263	5	72	2.79e-05	38.0
UBTF_MAML3	CDD:438795	41.270	63	37	0	407	469	3	65	1.26e-13	61.7
UBTF_MAML3	CDD:438795	30.435	69	48	0	112	180	3	71	1.70e-05	38.9
UBTF_MAML3	CDD:438828	33.333	63	42	0	112	174	2	64	2.34e-13	60.8
UBTF_MAML3	CDD:438828	40.678	59	34	1	407	464	2	60	3.29e-10	51.9
UBTF_MAML3	CDD:438828	26.562	64	43	1	297	356	1	64	4.20e-08	45.7
UBTF_MAML3	CDD:438828	23.438	64	46	2	567	628	2	64	3.03e-06	40.7
UBTF_MAML3	CDD:438824	37.705	61	38	0	406	466	9	69	5.31e-13	60.4
UBTF_MAML3	CDD:438824	28.205	78	56	0	103	180	1	78	7.81e-11	54.2
UBTF_MAML3	CDD:438824	28.169	71	45	2	297	361	7	77	1.94e-05	38.8
UBTF_MAML3	CDD:438796	33.333	69	46	0	112	180	2	70	1.01e-11	56.8
UBTF_MAML3	CDD:438796	40.000	50	30	0	407	456	2	51	6.72e-11	54.5
UBTF_MAML3	CDD:438832	29.333	75	49	1	106	176	2	76	1.14e-11	56.6
UBTF_MAML3	CDD:438832	37.037	54	30	1	407	456	8	61	1.71e-11	56.2
UBTF_MAML3	CDD:438832	21.053	76	47	3	565	631	6	77	3.38e-05	38.1
UBTF_MAML3	CDD:438792	38.095	63	39	0	407	469	14	76	1.65e-11	56.2
UBTF_MAML3	CDD:438792	30.380	79	55	0	101	179	3	81	1.38e-10	53.5
UBTF_MAML3	CDD:438833	28.571	84	57	1	101	181	7	90	4.37e-11	55.7
UBTF_MAML3	CDD:438833	35.938	64	36	1	393	456	12	70	2.72e-08	47.6
UBTF_MAML3	CDD:438823	32.812	64	43	0	407	470	1	64	6.34e-11	54.2
